
These predictions were generated by MoorDyn (v2.3.82025-02-27) on 10-Feb-2026 at 09:55:27.

 
 
 
      Time        FAIRTEN1        FAIRTEN2        FAIRTEN3        FAIRTEN4        FAIRTEN5        FAIRTEN6        ANCHTEN1        ANCHTEN2        ANCHTEN3        ANCHTEN4        ANCHTEN5        ANCHTEN6
       (s)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)
   22.4800   1.2569218E+07   1.2683004E+07   1.4422917E+07   1.4406721E+07   1.2378599E+07   1.2280998E+07   1.2605875E+07   1.2719640E+07   1.4461731E+07   1.4445679E+07   1.2417940E+07   1.2320217E+07
   22.4900   1.2569520E+07   1.2683240E+07   1.4423993E+07   1.4407909E+07   1.2380959E+07   1.2283313E+07   1.2606251E+07   1.2719949E+07   1.4462842E+07   1.4446900E+07   1.2420334E+07   1.2322568E+07
   22.5000   1.2569888E+07   1.2683541E+07   1.4425068E+07   1.4409092E+07   1.2383307E+07   1.2285620E+07   1.2606702E+07   1.2720334E+07   1.4463951E+07   1.4448114E+07   1.2422706E+07   1.2324901E+07
   22.5100   1.2570319E+07   1.2683906E+07   1.4426140E+07   1.4410269E+07   1.2385641E+07   1.2287916E+07   1.2607226E+07   1.2720792E+07   1.4465059E+07   1.4449322E+07   1.2425055E+07   1.2327216E+07
   22.5200   1.2570810E+07   1.2684331E+07   1.4427210E+07   1.4411439E+07   1.2387960E+07   1.2290201E+07   1.2607818E+07   1.2721320E+07   1.4466163E+07   1.4450521E+07   1.2427381E+07   1.2329511E+07
   22.5300   1.2571352E+07   1.2684807E+07   1.4428274E+07   1.4412600E+07   1.2390269E+07   1.2292478E+07   1.2608476E+07   1.2721914E+07   1.4467263E+07   1.4451711E+07   1.2429683E+07   1.2331787E+07
   22.5400   1.2571946E+07   1.2685337E+07   1.4429333E+07   1.4413752E+07   1.2392562E+07   1.2294744E+07   1.2609194E+07   1.2722569E+07   1.4468357E+07   1.4452891E+07   1.2431963E+07   1.2334044E+07
   22.5500   1.2572587E+07   1.2685911E+07   1.4430383E+07   1.4414893E+07   1.2394843E+07   1.2297000E+07   1.2609968E+07   1.2723281E+07   1.4469444E+07   1.4454060E+07   1.2434220E+07   1.2336282E+07
   22.5600   1.2573268E+07   1.2686528E+07   1.4431426E+07   1.4416023E+07   1.2397112E+07   1.2299247E+07   1.2610794E+07   1.2724045E+07   1.4470522E+07   1.4455216E+07   1.2436456E+07   1.2338502E+07
   22.5700   1.2573988E+07   1.2687182E+07   1.4432459E+07   1.4417140E+07   1.2399369E+07   1.2301485E+07   1.2611665E+07   1.2724855E+07   1.4471591E+07   1.4456359E+07   1.2438672E+07   1.2340706E+07
   22.5800   1.2574740E+07   1.2687869E+07   1.4433481E+07   1.4418245E+07   1.2401615E+07   1.2303713E+07   1.2612575E+07   1.2725704E+07   1.4472649E+07   1.4457488E+07   1.2440871E+07   1.2342895E+07
   22.5900   1.2575522E+07   1.2688586E+07   1.4434490E+07   1.4419335E+07   1.2403847E+07   1.2305931E+07   1.2613520E+07   1.2726588E+07   1.4473695E+07   1.4458603E+07   1.2443054E+07   1.2345070E+07
   22.6000   1.2576328E+07   1.2689326E+07   1.4435487E+07   1.4420410E+07   1.2406072E+07   1.2308144E+07   1.2614492E+07   1.2727498E+07   1.4474727E+07   1.4459702E+07   1.2445224E+07   1.2347235E+07
   22.6100   1.2577154E+07   1.2690087E+07   1.4436468E+07   1.4421468E+07   1.2408286E+07   1.2310346E+07   1.2615485E+07   1.2728430E+07   1.4475745E+07   1.4460784E+07   1.2447382E+07   1.2349390E+07
   22.6200   1.2577997E+07   1.2690863E+07   1.4437434E+07   1.4422509E+07   1.2410490E+07   1.2312542E+07   1.2616493E+07   1.2729376E+07   1.4476746E+07   1.4461849E+07   1.2449532E+07   1.2351539E+07
   22.6300   1.2578849E+07   1.2691649E+07   1.4438382E+07   1.4423532E+07   1.2412686E+07   1.2314731E+07   1.2617510E+07   1.2730330E+07   1.4477730E+07   1.4462896E+07   1.2451675E+07   1.2353682E+07
   22.6400   1.2579711E+07   1.2692442E+07   1.4439311E+07   1.4424535E+07   1.2414875E+07   1.2316914E+07   1.2618529E+07   1.2731286E+07   1.4478696E+07   1.4463924E+07   1.2453814E+07   1.2355822E+07
   22.6500   1.2580573E+07   1.2693236E+07   1.4440221E+07   1.4425518E+07   1.2417056E+07   1.2319090E+07   1.2619545E+07   1.2732237E+07   1.4479642E+07   1.4464933E+07   1.2455950E+07   1.2357960E+07
   22.6600   1.2581433E+07   1.2694027E+07   1.4441109E+07   1.4426479E+07   1.2419233E+07   1.2321263E+07   1.2620552E+07   1.2733179E+07   1.4480566E+07   1.4465920E+07   1.2458086E+07   1.2360098E+07
   22.6700   1.2582287E+07   1.2694810E+07   1.4441975E+07   1.4427418E+07   1.2421403E+07   1.2323430E+07   1.2621545E+07   1.2734105E+07   1.4481468E+07   1.4466886E+07   1.2460222E+07   1.2362237E+07
   22.6800   1.2583126E+07   1.2695579E+07   1.4442816E+07   1.4428333E+07   1.2423572E+07   1.2325597E+07   1.2622519E+07   1.2735012E+07   1.4482347E+07   1.4467830E+07   1.2462360E+07   1.2364379E+07
   22.6900   1.2583952E+07   1.2696332E+07   1.4443632E+07   1.4429224E+07   1.2425737E+07   1.2327760E+07   1.2623470E+07   1.2735893E+07   1.4483200E+07   1.4468750E+07   1.2464500E+07   1.2366523E+07
   22.7000   1.2584755E+07   1.2697061E+07   1.4444421E+07   1.4430089E+07   1.2427903E+07   1.2329924E+07   1.2624393E+07   1.2736744E+07   1.4484028E+07   1.4469646E+07   1.2466645E+07   1.2368670E+07
   22.7100   1.2585532E+07   1.2697762E+07   1.4445181E+07   1.4430927E+07   1.2430068E+07   1.2332087E+07   1.2625284E+07   1.2737563E+07   1.4484827E+07   1.4470515E+07   1.2468793E+07   1.2370821E+07
   22.7200   1.2586278E+07   1.2698431E+07   1.4445912E+07   1.4431737E+07   1.2432237E+07   1.2334254E+07   1.2626139E+07   1.2738343E+07   1.4485597E+07   1.4471358E+07   1.2470946E+07   1.2372976E+07
   22.7300   1.2586989E+07   1.2699063E+07   1.4446612E+07   1.4432519E+07   1.2434407E+07   1.2336422E+07   1.2626955E+07   1.2739083E+07   1.4486337E+07   1.4472173E+07   1.2473103E+07   1.2375135E+07
   22.7400   1.2587659E+07   1.2699652E+07   1.4447278E+07   1.4433269E+07   1.2436585E+07   1.2338597E+07   1.2627728E+07   1.2739778E+07   1.4487045E+07   1.4472958E+07   1.2475266E+07   1.2377298E+07
   22.7500   1.2588286E+07   1.2700196E+07   1.4447913E+07   1.4433990E+07   1.2438768E+07   1.2340777E+07   1.2628455E+07   1.2740425E+07   1.4487719E+07   1.4473713E+07   1.2477434E+07   1.2379466E+07
   22.7600   1.2588861E+07   1.2700686E+07   1.4448510E+07   1.4434677E+07   1.2440960E+07   1.2342965E+07   1.2629133E+07   1.2741020E+07   1.4488359E+07   1.4474437E+07   1.2479608E+07   1.2381639E+07
   22.7700   1.2589385E+07   1.2701122E+07   1.4449070E+07   1.4435331E+07   1.2443162E+07   1.2345161E+07   1.2629758E+07   1.2741561E+07   1.4488962E+07   1.4475126E+07   1.2481787E+07   1.2383817E+07
   22.7800   1.2589849E+07   1.2701496E+07   1.4449593E+07   1.4435951E+07   1.2445375E+07   1.2347367E+07   1.2630326E+07   1.2742042E+07   1.4489527E+07   1.4475782E+07   1.2483974E+07   1.2386000E+07
   22.7900   1.2590252E+07   1.2701806E+07   1.4450075E+07   1.4436535E+07   1.2447600E+07   1.2349584E+07   1.2630834E+07   1.2742461E+07   1.4490053E+07   1.4476402E+07   1.2486169E+07   1.2388191E+07
   22.8000   1.2590589E+07   1.2702047E+07   1.4450516E+07   1.4437082E+07   1.2449837E+07   1.2351811E+07   1.2631278E+07   1.2742813E+07   1.4490538E+07   1.4476985E+07   1.2488373E+07   1.2390389E+07
   22.8100   1.2590857E+07   1.2702217E+07   1.4450915E+07   1.4437590E+07   1.2452092E+07   1.2354054E+07   1.2631655E+07   1.2743095E+07   1.4490980E+07   1.4477529E+07   1.2490588E+07   1.2392596E+07
   22.8200   1.2591052E+07   1.2702310E+07   1.4451269E+07   1.4438060E+07   1.2454357E+07   1.2356306E+07   1.2631960E+07   1.2743303E+07   1.4491378E+07   1.4478034E+07   1.2492815E+07   1.2394813E+07
   22.8300   1.2591171E+07   1.2702324E+07   1.4451578E+07   1.4438490E+07   1.2456642E+07   1.2358576E+07   1.2632189E+07   1.2743431E+07   1.4491730E+07   1.4478498E+07   1.2495055E+07   1.2397043E+07
   22.8400   1.2591212E+07   1.2702257E+07   1.4451841E+07   1.4438877E+07   1.2458940E+07   1.2360857E+07   1.2632338E+07   1.2743477E+07   1.4492034E+07   1.4478920E+07   1.2497312E+07   1.2399286E+07
   22.8500   1.2591169E+07   1.2702103E+07   1.4452056E+07   1.4439223E+07   1.2461255E+07   1.2363152E+07   1.2632403E+07   1.2743435E+07   1.4492290E+07   1.4479298E+07   1.2499586E+07   1.2401544E+07
   22.8600   1.2591044E+07   1.2701863E+07   1.4452220E+07   1.4439524E+07   1.2463587E+07   1.2365463E+07   1.2632380E+07   1.2743301E+07   1.4492495E+07   1.4479632E+07   1.2501879E+07   1.2403820E+07
   22.8700   1.2590830E+07   1.2701531E+07   1.4452336E+07   1.4439782E+07   1.2465935E+07   1.2367787E+07   1.2632265E+07   1.2743071E+07   1.4492649E+07   1.4479920E+07   1.2504193E+07   1.2406114E+07
   22.8800   1.2590529E+07   1.2701109E+07   1.4452399E+07   1.4439992E+07   1.2468298E+07   1.2370124E+07   1.2632054E+07   1.2742742E+07   1.4492749E+07   1.4480162E+07   1.2506529E+07   1.2408427E+07
   22.8900   1.2590134E+07   1.2700589E+07   1.4452409E+07   1.4440156E+07   1.2470679E+07   1.2372477E+07   1.2631744E+07   1.2742310E+07   1.4492794E+07   1.4480355E+07   1.2508890E+07   1.2410762E+07
   22.9000   1.2589650E+07   1.2699976E+07   1.4452365E+07   1.4440272E+07   1.2473074E+07   1.2374841E+07   1.2631332E+07   1.2741772E+07   1.4492784E+07   1.4480500E+07   1.2511274E+07   1.2413118E+07
   22.9100   1.2589068E+07   1.2699262E+07   1.4452267E+07   1.4440339E+07   1.2475484E+07   1.2377218E+07   1.2630816E+07   1.2741125E+07   1.4492717E+07   1.4480595E+07   1.2513683E+07   1.2415496E+07
   22.9200   1.2588392E+07   1.2698450E+07   1.4452112E+07   1.4440357E+07   1.2477909E+07   1.2379606E+07   1.2630192E+07   1.2740367E+07   1.4492592E+07   1.4480639E+07   1.2516118E+07   1.2417896E+07
   22.9300   1.2587617E+07   1.2697536E+07   1.4451902E+07   1.4440324E+07   1.2480346E+07   1.2382006E+07   1.2629460E+07   1.2739496E+07   1.4492407E+07   1.4480631E+07   1.2518576E+07   1.2420317E+07
   22.9400   1.2586744E+07   1.2696520E+07   1.4451631E+07   1.4440237E+07   1.2482797E+07   1.2384415E+07   1.2628617E+07   1.2738510E+07   1.4492163E+07   1.4480571E+07   1.2521058E+07   1.2422759E+07
   22.9500   1.2585769E+07   1.2695399E+07   1.4451305E+07   1.4440101E+07   1.2485260E+07   1.2386835E+07   1.2627664E+07   1.2737409E+07   1.4491857E+07   1.4480457E+07   1.2523563E+07   1.2425219E+07
   22.9600   1.2584695E+07   1.2694175E+07   1.4450915E+07   1.4439907E+07   1.2487733E+07   1.2389262E+07   1.2626599E+07   1.2736193E+07   1.4491490E+07   1.4480288E+07   1.2526087E+07   1.2427697E+07
   22.9700   1.2583518E+07   1.2692844E+07   1.4450469E+07   1.4439664E+07   1.2490217E+07   1.2391697E+07   1.2625423E+07   1.2734861E+07   1.4491061E+07   1.4480064E+07   1.2528630E+07   1.2430190E+07
   22.9800   1.2582240E+07   1.2691409E+07   1.4449958E+07   1.4439361E+07   1.2492709E+07   1.2394139E+07   1.2624136E+07   1.2733414E+07   1.4490569E+07   1.4479785E+07   1.2531188E+07   1.2432696E+07
   22.9900   1.2580856E+07   1.2689864E+07   1.4449386E+07   1.4439004E+07   1.2495209E+07   1.2396586E+07   1.2622738E+07   1.2731852E+07   1.4490013E+07   1.4479448E+07   1.2533759E+07   1.2435212E+07
   23.0000   1.2579372E+07   1.2688215E+07   1.4448751E+07   1.4438590E+07   1.2497716E+07   1.2399036E+07   1.2621231E+07   1.2730178E+07   1.4489393E+07   1.4479054E+07   1.2536341E+07   1.2437735E+07
   23.0100   1.2577782E+07   1.2686458E+07   1.4448053E+07   1.4438118E+07   1.2500228E+07   1.2401490E+07   1.2619615E+07   1.2728391E+07   1.4488709E+07   1.4478603E+07   1.2538929E+07   1.2440262E+07
   23.0200   1.2576090E+07   1.2684595E+07   1.4447290E+07   1.4437587E+07   1.2502743E+07   1.2403944E+07   1.2617892E+07   1.2726494E+07   1.4487960E+07   1.4478092E+07   1.2541521E+07   1.2442791E+07
   23.0300   1.2574295E+07   1.2682624E+07   1.4446461E+07   1.4436997E+07   1.2505263E+07   1.2406401E+07   1.2616064E+07   1.2724487E+07   1.4487146E+07   1.4477522E+07   1.2544114E+07   1.2445318E+07
   23.0400   1.2572397E+07   1.2680549E+07   1.4445567E+07   1.4436347E+07   1.2507780E+07   1.2408852E+07   1.2614131E+07   1.2722373E+07   1.4486266E+07   1.4476891E+07   1.2546706E+07   1.2447841E+07
   23.0500   1.2570398E+07   1.2678368E+07   1.4444607E+07   1.4435636E+07   1.2510297E+07   1.2411302E+07   1.2612095E+07   1.2720153E+07   1.4485320E+07   1.4476200E+07   1.2549292E+07   1.2450357E+07
   23.0600   1.2568299E+07   1.2676085E+07   1.4443581E+07   1.4434864E+07   1.2512810E+07   1.2413745E+07   1.2609957E+07   1.2717828E+07   1.4484306E+07   1.4475447E+07   1.2551872E+07   1.2452864E+07
   23.0700   1.2566099E+07   1.2673697E+07   1.4442486E+07   1.4434030E+07   1.2515318E+07   1.2416181E+07   1.2607720E+07   1.2715400E+07   1.4483226E+07   1.4474632E+07   1.2554442E+07   1.2455359E+07
   23.0800   1.2563805E+07   1.2671212E+07   1.4441326E+07   1.4433134E+07   1.2517815E+07   1.2418605E+07   1.2605383E+07   1.2712871E+07   1.4482077E+07   1.4473754E+07   1.2557001E+07   1.2457842E+07
   23.0900   1.2561411E+07   1.2668624E+07   1.4440097E+07   1.4432174E+07   1.2520303E+07   1.2421017E+07   1.2602949E+07   1.2710241E+07   1.4480861E+07   1.4472812E+07   1.2559546E+07   1.2460308E+07
   23.1000   1.2558927E+07   1.2665943E+07   1.4438801E+07   1.4431152E+07   1.2522777E+07   1.2423414E+07   1.2600420E+07   1.2707513E+07   1.4479575E+07   1.4471806E+07   1.2562076E+07   1.2462758E+07
   23.1100   1.2556349E+07   1.2663167E+07   1.4437438E+07   1.4430066E+07   1.2525232E+07   1.2425791E+07   1.2597796E+07   1.2704687E+07   1.4478221E+07   1.4470735E+07   1.2564589E+07   1.2465189E+07
   23.1200   1.2553683E+07   1.2660299E+07   1.4436005E+07   1.4428916E+07   1.2527669E+07   1.2428148E+07   1.2595079E+07   1.2701766E+07   1.4476797E+07   1.4469598E+07   1.2567083E+07   1.2467600E+07
   23.1300   1.2550930E+07   1.2657343E+07   1.4434507E+07   1.4427702E+07   1.2530081E+07   1.2430479E+07   1.2592271E+07   1.2698752E+07   1.4475303E+07   1.4468395E+07   1.2569557E+07   1.2469988E+07
   23.1400   1.2548093E+07   1.2654300E+07   1.4432941E+07   1.4426424E+07   1.2532466E+07   1.2432781E+07   1.2589373E+07   1.2695645E+07   1.4473739E+07   1.4467126E+07   1.2572007E+07   1.2472353E+07
   23.1500   1.2545176E+07   1.2651176E+07   1.4431308E+07   1.4425082E+07   1.2534822E+07   1.2435054E+07   1.2586389E+07   1.2692450E+07   1.4472104E+07   1.4465790E+07   1.2574433E+07   1.2474692E+07
   23.1600   1.2542179E+07   1.2647969E+07   1.4429609E+07   1.4423676E+07   1.2537141E+07   1.2437290E+07   1.2583320E+07   1.2689168E+07   1.4470400E+07   1.4464387E+07   1.2576832E+07   1.2477003E+07
   23.1700   1.2539108E+07   1.2644687E+07   1.4427845E+07   1.4422208E+07   1.2539424E+07   1.2439487E+07   1.2580169E+07   1.2685801E+07   1.4468625E+07   1.4462917E+07   1.2579201E+07   1.2479283E+07
   23.1800   1.2535964E+07   1.2641332E+07   1.4426015E+07   1.4420675E+07   1.2541664E+07   1.2441643E+07   1.2576939E+07   1.2682354E+07   1.4466781E+07   1.4461380E+07   1.2581537E+07   1.2481529E+07
   23.1900   1.2532750E+07   1.2637904E+07   1.4424123E+07   1.4419082E+07   1.2543858E+07   1.2443751E+07   1.2573634E+07   1.2678829E+07   1.4464868E+07   1.4459776E+07   1.2583836E+07   1.2483739E+07
   23.2000   1.2529469E+07   1.2634411E+07   1.4422167E+07   1.4417425E+07   1.2546004E+07   1.2445811E+07   1.2570256E+07   1.2675230E+07   1.4462886E+07   1.4458106E+07   1.2586095E+07   1.2485908E+07
   23.2100   1.2526124E+07   1.2630852E+07   1.4420151E+07   1.4415709E+07   1.2548095E+07   1.2447816E+07   1.2566809E+07   1.2671562E+07   1.4460837E+07   1.4456369E+07   1.2588310E+07   1.2488032E+07
   23.2200   1.2522719E+07   1.2627233E+07   1.4418075E+07   1.4413933E+07   1.2550128E+07   1.2449763E+07   1.2563298E+07   1.2667828E+07   1.4458722E+07   1.4454567E+07   1.2590475E+07   1.2490107E+07
   23.2300   1.2519254E+07   1.2623554E+07   1.4415940E+07   1.4412099E+07   1.2552100E+07   1.2451649E+07   1.2559727E+07   1.2664033E+07   1.4456543E+07   1.4452701E+07   1.2592586E+07   1.2492127E+07
   23.2400   1.2515735E+07   1.2619822E+07   1.4413750E+07   1.4410207E+07   1.2554007E+07   1.2453469E+07   1.2556099E+07   1.2660182E+07   1.4454300E+07   1.4450772E+07   1.2594637E+07   1.2494089E+07
   23.2500   1.2512162E+07   1.2616036E+07   1.4411504E+07   1.4408260E+07   1.2555843E+07   1.2455220E+07   1.2552419E+07   1.2656279E+07   1.4451996E+07   1.4448781E+07   1.2596623E+07   1.2495985E+07
   23.2600   1.2508538E+07   1.2612201E+07   1.4409206E+07   1.4406260E+07   1.2557607E+07   1.2456898E+07   1.2548690E+07   1.2652328E+07   1.4449634E+07   1.4446730E+07   1.2598538E+07   1.2497811E+07
   23.2700   1.2504868E+07   1.2608321E+07   1.4406857E+07   1.4404206E+07   1.2559293E+07   1.2458498E+07   1.2544918E+07   1.2648334E+07   1.4447216E+07   1.4444622E+07   1.2600376E+07   1.2499561E+07
   23.2800   1.2501150E+07   1.2604395E+07   1.4404460E+07   1.4402103E+07   1.2560898E+07   1.2460018E+07   1.2541105E+07   1.2644301E+07   1.4444744E+07   1.4442457E+07   1.2602131E+07   1.2501230E+07
   23.2900   1.2497393E+07   1.2600432E+07   1.4402016E+07   1.4399950E+07   1.2562417E+07   1.2461452E+07   1.2537255E+07   1.2640233E+07   1.4442221E+07   1.4440239E+07   1.2603799E+07   1.2502811E+07
   23.3000   1.2493592E+07   1.2596428E+07   1.4399531E+07   1.4397754E+07   1.2563847E+07   1.2462797E+07   1.2533372E+07   1.2636135E+07   1.4439650E+07   1.4437969E+07   1.2605373E+07   1.2504300E+07
   23.3100   1.2489757E+07   1.2592392E+07   1.4397003E+07   1.4395511E+07   1.2565182E+07   1.2464048E+07   1.2529459E+07   1.2632009E+07   1.4437035E+07   1.4435652E+07   1.2606848E+07   1.2505690E+07
   23.3200   1.2485884E+07   1.2588321E+07   1.4394438E+07   1.4393228E+07   1.2566422E+07   1.2465203E+07   1.2525518E+07   1.2627858E+07   1.4434379E+07   1.4433289E+07   1.2608219E+07   1.2506977E+07
   23.3300   1.2481980E+07   1.2584224E+07   1.4391837E+07   1.4390904E+07   1.2567557E+07   1.2466254E+07   1.2521551E+07   1.2623685E+07   1.4431685E+07   1.4430883E+07   1.2609481E+07   1.2508157E+07
   23.3400   1.2478046E+07   1.2580099E+07   1.4389204E+07   1.4388545E+07   1.2568589E+07   1.2467203E+07   1.2517561E+07   1.2619494E+07   1.4428956E+07   1.4428438E+07   1.2610630E+07   1.2509224E+07
   23.3500   1.2474084E+07   1.2575951E+07   1.4386540E+07   1.4386150E+07   1.2569509E+07   1.2468040E+07   1.2513549E+07   1.2615285E+07   1.4426197E+07   1.4425958E+07   1.2611661E+07   1.2510174E+07
   23.3600   1.2470099E+07   1.2571784E+07   1.4383850E+07   1.4383725E+07   1.2570316E+07   1.2468765E+07   1.2509518E+07   1.2611061E+07   1.4423411E+07   1.4423444E+07   1.2612571E+07   1.2511004E+07
   23.3700   1.2466090E+07   1.2567600E+07   1.4381135E+07   1.4381269E+07   1.2571006E+07   1.2469372E+07   1.2505467E+07   1.2606824E+07   1.4420601E+07   1.4420901E+07   1.2613357E+07   1.2511710E+07
   23.3800   1.2462063E+07   1.2563401E+07   1.4378399E+07   1.4378787E+07   1.2571574E+07   1.2469858E+07   1.2501399E+07   1.2602574E+07   1.4417771E+07   1.4418331E+07   1.2614015E+07   1.2512288E+07
   23.3900   1.2458020E+07   1.2559192E+07   1.4375645E+07   1.4376279E+07   1.2572017E+07   1.2470220E+07   1.2497314E+07   1.2598315E+07   1.4414924E+07   1.4415739E+07   1.2614542E+07   1.2512736E+07
   23.4000   1.2453962E+07   1.2554975E+07   1.4372876E+07   1.4373751E+07   1.2572333E+07   1.2470455E+07   1.2493214E+07   1.2594046E+07   1.4412064E+07   1.4413126E+07   1.2614935E+07   1.2513050E+07
   23.4100   1.2449893E+07   1.2550753E+07   1.4370094E+07   1.4371202E+07   1.2572515E+07   1.2470556E+07   1.2489101E+07   1.2589771E+07   1.4409194E+07   1.4410497E+07   1.2615192E+07   1.2513229E+07
   23.4200   1.2445816E+07   1.2546529E+07   1.4367301E+07   1.4368637E+07   1.2572565E+07   1.2470526E+07   1.2484975E+07   1.2585490E+07   1.4406317E+07   1.4407854E+07   1.2615311E+07   1.2513268E+07
   23.4300   1.2441733E+07   1.2542306E+07   1.4364502E+07   1.4366058E+07   1.2572476E+07   1.2470357E+07   1.2480838E+07   1.2581205E+07   1.4403437E+07   1.4405200E+07   1.2615288E+07   1.2513167E+07
   23.4400   1.2437646E+07   1.2538087E+07   1.4361698E+07   1.4363465E+07   1.2572246E+07   1.2470048E+07   1.2476692E+07   1.2576919E+07   1.4400555E+07   1.4402537E+07   1.2615122E+07   1.2512923E+07
   23.4500   1.2433558E+07   1.2533873E+07   1.4358893E+07   1.4360865E+07   1.2571876E+07   1.2469599E+07   1.2472539E+07   1.2572634E+07   1.4397675E+07   1.4399869E+07   1.2614811E+07   1.2512533E+07
   23.4600   1.2429471E+07   1.2529670E+07   1.4356088E+07   1.4358255E+07   1.2571360E+07   1.2469004E+07   1.2468382E+07   1.2568353E+07   1.4394800E+07   1.4397196E+07   1.2614353E+07   1.2511996E+07
   23.4700   1.2425386E+07   1.2525475E+07   1.4353286E+07   1.4355641E+07   1.2570698E+07   1.2468264E+07   1.2464224E+07   1.2564079E+07   1.4391932E+07   1.4394523E+07   1.2613744E+07   1.2511309E+07
   23.4800   1.2421309E+07   1.2521297E+07   1.4350489E+07   1.4353023E+07   1.2569889E+07   1.2467378E+07   1.2460066E+07   1.2559814E+07   1.4389073E+07   1.4391850E+07   1.2612985E+07   1.2510470E+07
   23.4900   1.2417237E+07   1.2517131E+07   1.4347700E+07   1.4350405E+07   1.2568931E+07   1.2466343E+07   1.2455914E+07   1.2555563E+07   1.4386226E+07   1.4389180E+07   1.2612072E+07   1.2509478E+07
   23.5000   1.2413175E+07   1.2512985E+07   1.4344921E+07   1.4347787E+07   1.2567824E+07   1.2465159E+07   1.2451768E+07   1.2551328E+07   1.4383392E+07   1.4386514E+07   1.2611003E+07   1.2508331E+07
   23.5100   1.2409124E+07   1.2508858E+07   1.4342154E+07   1.4345173E+07   1.2566567E+07   1.2463826E+07   1.2447634E+07   1.2547113E+07   1.4380573E+07   1.4383855E+07   1.2609779E+07   1.2507028E+07
   23.5200   1.2405085E+07   1.2504751E+07   1.4339401E+07   1.4342563E+07   1.2565160E+07   1.2462342E+07   1.2443514E+07   1.2542922E+07   1.4377771E+07   1.4381202E+07   1.2608396E+07   1.2505568E+07
   23.5300   1.2401060E+07   1.2500668E+07   1.4336663E+07   1.4339959E+07   1.2563603E+07   1.2460710E+07   1.2439411E+07   1.2538757E+07   1.4374988E+07   1.4378559E+07   1.2606855E+07   1.2503949E+07
   23.5400   1.2397052E+07   1.2496610E+07   1.4333945E+07   1.4337366E+07   1.2561896E+07   1.2458928E+07   1.2435328E+07   1.2534622E+07   1.4372226E+07   1.4375925E+07   1.2605154E+07   1.2502172E+07
   23.5500   1.2393058E+07   1.2492575E+07   1.4331245E+07   1.4334781E+07   1.2560040E+07   1.2456998E+07   1.2431269E+07   1.2530520E+07   1.4369485E+07   1.4373303E+07   1.2603294E+07   1.2500235E+07
   23.5600   1.2389085E+07   1.2488570E+07   1.4328567E+07   1.4332210E+07   1.2558036E+07   1.2454919E+07   1.2427235E+07   1.2526454E+07   1.4366767E+07   1.4370694E+07   1.2601275E+07   1.2498140E+07
   23.5700   1.2385129E+07   1.2484591E+07   1.4325913E+07   1.4329653E+07   1.2555884E+07   1.2452692E+07   1.2423230E+07   1.2522425E+07   1.4364073E+07   1.4368099E+07   1.2599097E+07   1.2495887E+07
   23.5800   1.2381196E+07   1.2480644E+07   1.4323282E+07   1.4327110E+07   1.2553586E+07   1.2450321E+07   1.2419254E+07   1.2518435E+07   1.4361405E+07   1.4365519E+07   1.2596761E+07   1.2493477E+07
   23.5900   1.2377282E+07   1.2476726E+07   1.4320679E+07   1.4324585E+07   1.2551143E+07   1.2447804E+07   1.2415309E+07   1.2514486E+07   1.4358765E+07   1.4362956E+07   1.2594270E+07   1.2490912E+07
   23.6000   1.2373391E+07   1.2472840E+07   1.4318103E+07   1.4322078E+07   1.2548557E+07   1.2445144E+07   1.2411396E+07   1.2510579E+07   1.4356152E+07   1.4360411E+07   1.2591624E+07   1.2488194E+07
   23.6100   1.2369524E+07   1.2468986E+07   1.4315557E+07   1.4319592E+07   1.2545827E+07   1.2442341E+07   1.2407516E+07   1.2506714E+07   1.4353570E+07   1.4357885E+07   1.2588827E+07   1.2485325E+07
   23.6200   1.2365681E+07   1.2465166E+07   1.4313042E+07   1.4317128E+07   1.2542960E+07   1.2439400E+07   1.2403668E+07   1.2502891E+07   1.4351018E+07   1.4355380E+07   1.2585881E+07   1.2482308E+07
   23.6300   1.2361862E+07   1.2461379E+07   1.4310559E+07   1.4314686E+07   1.2539952E+07   1.2436319E+07   1.2399854E+07   1.2499111E+07   1.4348498E+07   1.4352897E+07   1.2582790E+07   1.2479145E+07
   23.6400   1.2358070E+07   1.2457627E+07   1.4308110E+07   1.4312270E+07   1.2536810E+07   1.2433104E+07   1.2396071E+07   1.2495372E+07   1.4346012E+07   1.4350438E+07   1.2579556E+07   1.2475841E+07
   23.6500   1.2354303E+07   1.2453910E+07   1.4305696E+07   1.4309879E+07   1.2533534E+07   1.2429754E+07   1.2392321E+07   1.2491674E+07   1.4343561E+07   1.4348004E+07   1.2576184E+07   1.2472399E+07
   23.6600   1.2350564E+07   1.2450229E+07   1.4303319E+07   1.4307517E+07   1.2530125E+07   1.2426273E+07   1.2388600E+07   1.2488016E+07   1.4341146E+07   1.4345597E+07   1.2572676E+07   1.2468822E+07
   23.6700   1.2346851E+07   1.2446584E+07   1.4300978E+07   1.4305182E+07   1.2526590E+07   1.2422664E+07   1.2384910E+07   1.2484396E+07   1.4338769E+07   1.4343219E+07   1.2569038E+07   1.2465113E+07
